ID,Name,Country,Sovereigns,Islands
3917,AZUKURU(Extinct),,,Solomon Islands
3918,ROVIANA,,,Solomon Islands
3919,MAROVO,,,Solomon Islands
3921,VANGUNU Mbareke,,,Solomon Islands
3924,VANGUNU,,,Solomon Islands
3925,UGHELE,,,Solomon Islands
3932,LAGHU,,,Solomon Islands
3933,KOKOTA,,,Solomon Islands
3934,ZAZAO,,,Solomon Islands
3935,BLABLANGA,,,Solomon Islands
3936,GAO,,,Solomon Islands
3937,MARINGE,,,Solomon Islands
3938,BUGOTU,,,Solomon Islands
3939,SAVOSAVO,,,
3940,MALANGO,,,Solomon Islands
3941,LENGO,,,Solomon Islands
3942,LONGGU,,,Solomon Islands
3943,MARAU,,,Solomon Islands
3944,BIRAPO,,,Solomon Islands
3945,KWARA AE,,,Solomon Islands
3946,LANGALANGA,,,Solomon Islands
3947,KWAIO,,,Solomon Islands
3948,DORIO,,,Solomon Islands
3949,'ARE'ARE,,,Solomon Islands
3950,LAU,,,Solomon Islands
3951,Ulawa,,,
3952,SOUTH MALAITAN,,,
3953,Sa'a,,,Solomon Islands
3954,OROHA,,,Solomon Islands
3955,AROS,,,Solomon Islands
3956,Rihu'a,,,Solomon Islands
3957,Agufi,,,Solomon Islands
3958,Haununu,,,Solomon Islands
3959,Rawo,,,Solomon Islands
3960,KAHUA,,,Solomon Islands
3961,BAURO,,,Solomon Islands
3962,K,,,Solomon Islands
3963,FAGANI,,,Solomon Islands
3964,Poleo,,,Solomon Islands
3965,Koo,,,Solomon Islands
3966,Malageti,,,Solomon Islands
3967,Talise,,,Solomon Islands
3968,Tolo,,,Solomon Islands
3969,Moli,,,Solomon Islands
3970,Paripau,,,Solomon Islands
3971,Gari,,,Solomon Islands
3972,Geri,,,Solomon Islands
3973,Nginia,,,Solomon Islands
3974,Tandai,,,Solomon Islands
3975,Ndi,,,Solomon Islands
3976,Gae,,,Solomon Islands
3977,To'abaita,,,Solomon Islands
3978,Baelelea,,,Solomon Islands
3979,Baeguu,,,Solomon Islands
3980,Fataleka,,,Solomon Islands
3981,Bellona,,,
3982,Sepa,Indonesia,Indonesia,
3983,AMAHAI,Indonesia,Indonesia,
3985,ATAMANU,Indonesia,Indonesia,
3986,PAULOH,Indonesia,Indonesia,
3987,LISABATA-NONIALI,Indonesia,Indonesia,
3988,Malayan Group,Indonesia,Indonesia,
3989,Tala River,Indonesia,Indonesia,
3990,Southern ALUNE,Indonesia,Indonesia,
3991,SALEMAN,Indonesia,Indonesia,
3992,Central ALUNE,Indonesia,Indonesia,
3994,WEMALE,Indonesia,Indonesia,
3996,KAIBOBO,Indonesia,Indonesia,
3997,Piru,Indonesia,Indonesia,
3998,Sulawesi,Indonesia,Indonesia,
4000,LUHU,Indonesia,Indonesia,
4006,BOANO,,,
4009,Northern ALUNE,Indonesia,Indonesia,
4011,Sulawesi,,,
4017,LUHU Keleng,Indonesia,Indonesia,
4018,MANIPA,Indonesia,Indonesia,
4020,Wai,Indonesia,Indonesia,
4021,HADUKU,Indonesia,Indonesia,
4024,Ambon Malay,Indonesia,Indonesia,
4025,Saparua,Indonesia,Indonesia,
4026,Ambon Malay,,,
4027,NUSALAUT,,,
4028,HITU,Indonesia,Indonesia,
4030,N.E. Costal,Indonesia,Indonesia,
4031,LOUN,Indonesia,Indonesia,
4032,GESER-GORAM,Indonesia,Indonesia,
4033,MASIWANG,Indonesia,Indonesia,
4034,BOBOT,Indonesia,Indonesia,
4035,SETI,Indonesia,Indonesia,
4037,Kobi-Benggoi,Indonesia,Indonesia,
4040,Teluti,Indonesia,Indonesia,
4043,NUAULU,Indonesia,Indonesia,
4045,MANUSELA,Indonesia,Indonesia,
4049,NEW ZALAND MAORI,,,
4052,FUTUNA-AMOWA,,,
4054,KWAMERA,,,Vanuatu
4055,S.W.TANNA,,,Vanuatu
4056,WHITESANDS,,,Vanuatu
4057,LENAKE,,,Vanuatu
4058,NORTH TANNA,,,Vanuatu
4059,URA,,,Vanuatu
4060,SIE,,,Vanuatu
4061,MOTA,,,
4062,MOTLAV,,,
4063,LOH,,,
4065,HIW,,,
4069,LEHALI,,,
4070,LEHALURUP,,,
4071,MERLAV,,,
4072,WETAMUT,,,Vanuatu
4073,NUME,,,Vanuatu
4074,KORO,,,Vanuatu
4075,LAKONA,,,Vanuatu
4076,MOSINA,,,Vanuatu
4077,VATRATA,,,Vanuatu
4078,EMAE,,,
4079,VALPEI,,,
4080,VUNAPU,,,
4081,NOKUKU,,,
4082,PIAMATSINA,,,
4083,WUSI,,,
4084,TASMATE,,,
4085,SAKAO,,,
4086,LOREDIAKARKAR,,,
4087,TOLOMAKO,,,
4088,AKEI,,,
4089,SHARKBAY,,,
4090,TUTUBA,,,
4091,MALMARIV,,,
4092,NAVUT,,,
4093,LAMETIN,,,
4094,MOROUAS,,,
4095,RORIA,,,
4096,FORTSENAL,,,
4097,NARANGO,,,
4098,TANGOA,,,
4099,WAILAPA,,,
4100,AMBLONG,,,
4101,MAFEA,,,
4103,BUTMAS TUR,,,
4105,AORE,,,
4106,ARAKI,,,
4107,North & Central New Hebnides Group,,,Vanuatu
4109,SOUTH WEST BAY,,,Vanuatu
4110,NORTH EFATE,,,Vanuatu
4111,SOUTH FEATE,,,Vanuatu
4112,NAMAKURAN,,,
4118,LEWO,,,Vanuatu
4119,BIEREBO,,,Vanuatu
4120,BAKI,,,Vanuatu
4121,MAII,,,Vanuatu
4122,BIERIA,,,Vanuatu
4123,PAAMA,,,
4125,MASKELYNES,,,
4127,NORTH AMBRYM,,,Vanuatu
4128,SOUTH-EAST AMBRYM,,,Vanuatu
4129,PORT VATO,,,Vanuatu
4130,DAKAKA,,,Vanuatu
4131,LONWOLWDL,,,Vanuatu
4132,MPOTOVORO,,,Vanuatu
4133,VOVO,,,Vanuatu
4134,MALUABAY,,,Vanuatu
4135,VAO,,,Vanuatu
4136,ATCHIN,,,Vanuatu
4137,MAE,,,Vanuatu
4138,LAREVAT,,,Vanuatu
4139,URIPIV-WALA-RANO,,,Vanuatu
4140,LINGARAK,,,Vanuatu
4141,VINMAVIS,,,Vanuatu
4142,LETEMBOI,,,Vanuatu
4143,LABO,,,Vanuatu
4144,MALFAXAL,,,Vanuatu
4145,BURMBAR,,,Vanuatu
4146,AXAMR,,,Vanuatu
4147,PORT SANDWITH,,,Vanuatu
4148,AULUA,,,Vanuatu
4149,RERE[,,,Vanuatu
4150,UNUA,,,Vanuatu
4151,KATBOL,,,Vanuatu
4152,NASARIAN,,,Vanuatu
4153,DIXON REFE,,,Vanuatu
4154,SA,,,Vanuatu
4155,SOWA,,,Vanuatu
4156,SEKE,,,Vanuatu
4157,APMA,,,Vanuatu
4159,RAGA,,,Vanuatu
4160,BAETORA,,,Vanuatu
4161,CNETRAL MAEWO,,,Vanuatu
4162,MARINO,,,Vanuatu
4163,POLONOMBAUK,,,
4164,TAMBOTALO,,,
4165,MARAGUS,,,Vanuatu
4166,LITZLITZ,,,Vanuatu
4167,B G NAMBAS,,,Vanuatu
4168,REPANBITIP,,,Vanuatu
4169,SONSOROLESE,,,
4173,ULITHIAN,,,
4176,YAPESE,,,
4177,WOLEAIAN,,,
4203,PAAFANG,,,
4206,TRUKESE,,,
4208,MOKILESE,,,
4209,PINGILAPESE,,,
4210,NUKUORO,,,
4211,MORTLOCKESE,,,
4217,KAPINGAMARANGI,,,
4218,NUKURIA,,,
4220,NAMONUITO,,,
4222,PULUWAT,,,
4226,SATAWALESE,,,
4244,FAGA UVEA,,,New Caledonia
4245,IAAI,,,New Caledonia
4246,KUMAK,,,New Caledonia
4247,Yalayu,,,New Caledonia
4248,PAICI,,,New Caledonia
4249,CEMUHI,,,New Caledonia
4250,Heake,,,New Caledonia
4251,Haveke,,,New Caledonia
4252,Waamwang(extinct),,,New Caledonia
4253,Hmwaveke,,,New Caledonia
4254,Vamale,,,New Caledonia
4256,CAAC,,,New Caledonia
4257,YUAGA,,,New Caledonia
4258,JAWE,,,New Caledonia
4259,FWAI,,,New Caledonia
4260,NEMI,,,New Caledonia
4261,PWAPWA,,,New Caledonia
4262,PWAAMEI,,,New Caledonia
4263,PIJE,,,New Caledonia
4264,Bwato,,,
4265,ARHO,,,New Caledonia
4266,ARHA,,,New Caledonia
4267,OROWE,,,New Caledonia
4268,AJIE,,,New Caledonia
4269,NERE,,,New Caledonia
4270,NEKU,,,New Caledonia
4271,Mea,,,New Caledonia
4272,TIRI,,,New Caledonia
4273,XARACUU,,,New Caledonia
4274,DUBEA,,,New Caledonia
4276,Numee,,,New Caledonia
4277,XARAGURE,,,New Caledonia
4280,TAKUU,,,
4281,NUKUMANU,,,
4282,LUANGIUA,,,
4283,SIKAIANA,,,
4284,PILENI Taumako,,,
4286,TIKOPIA,,,
4287,ANUTA,,,
4289,ROTUMAN,,,
4290,WESTERN FIJIAN,,,Fiji
4292,FIJI,,,
4295,NIUAFOOU,,,
4321,TONGAREVA(PENRHYN),,,
4323,MANIHIKI-RAKAHANGA(COOK ISLANDS MAORI),,,
4330,RAPA,,,
4332,AUSTRAL,,,
4335,MANGAREVA,,,
4375,MORIORI(Extinct),,,
4382,YALAYU,,,
4388,BALI-VITU,,,
4392,Watom,,,
4393,Nodum,,,
4394,TOLA,,,Papua New Guinea
4395,Raluana,,,Papua New Guinea
4396,Rokunoi,,,Papua New Guinea
4397,Rebar,,,Papua New Guinea
4398,Kabanga,,,Papua New Guinea
4399,Matupit,,,Papua New Guinea
4400,Masawa,,,Papua New Guinea
4401,Makada,,,
4402,Molot,,,
4403,Utam,,,
4404,Manuan,,,
4405,Kabotirai,,,
4406,Ulu,,,
4407,Mioko,,,
4408,Keraware,,,
4409,KAMARIAN,Indonesia,Indonesia,
4410,Elpaputi Bay,Indonesia,Indonesia,
4411,Seit-Kaitetu,Indonesia,Indonesia,
4412,ASU-ULU,Indonesia,Indonesia,
4413,SAPARUA,Indonesia,Indonesia,
4415,LARIKE-Wakasihu,Indonesia,Indonesia,
4416,Allang,Indonesia,Indonesia,
4417,GESER-GORAM,,,
4420,Bicoli,,,
4422,TERNATE,,,
4424,Mareku,,,
4426,Suasiu,,,
4427,TIDORE,,,
4429,East Makian,,,
4431,West Makian,,,
4439,Tobelo,,,
4440,Temate,,,
4444,Buton,,,
4449,KAWE,,,
4455,BIAK,,,
4459,MATBAT,,,
4463,GEBE,,,
4465,EASTER ISLAND,,,
4467,Yanite,,,Papua New Guinea
4468,YATE Keiayana,,,Papua New Guinea
4469,North FORE,,,Papua New Guinea
4470,Kosena,,,Papua New Guinea
4473,KATANG,,,
4474,KHMU,,,
4475,THAI,,,
4476,BLAGAR,,,
4477,GOGODALA,,,
4480,East Mekeo,,,
4481,Dobudurn,,,
4482,SIRAK,,,
4483,WOM,,,
