Unique_ID,AREA (sq km),COASTLINE (km) (perimeter),Longitude,Latitude,Region,COUNTRY NAME,Melanesia_or_not,Island name,Marck_group,Inhabited,glottocodes,Left_over,Smallest_Island_group,Medium_island_group,Medium_island_group_language_merged,Medium_only_merged_for_shared_language,SBZR_group,cost_area_id
3643,0.2024038358,1.6608905895,136.609726421,-1.3193134737,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3642,0.3143634199,2.2125949855,136.209179243,-1.3202453839,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3628,0.0460852382,0.8077041364,130.759172049,-1.332941303,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3627,0.4688999734,2.562583708,136.617749798,-1.3373696795,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3624,0.1646077837,1.6262888224,130.705267351,-1.3371245272,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3620,0.0485156569,0.8269256228,130.884991121,-1.3395873282,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3618,0.6209387629,3.5073764987,130.716272293,-1.346293662,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3615,0.0485069784,0.8265573937,130.829166556,-1.3504176388,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3612,0.0702637518,0.985365276,134.265835552,-1.3542064468,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3611,0.1370240101,1.5757476974,130.871534685,-1.356685744,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3610,1.2666215461,4.6327488115,130.947506171,-1.3611890354,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3607,0.0385283396,0.7854137215,130.937520345,-1.3658657831,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3606,0.1410192794,1.519494697,130.954616589,-1.3671659367,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3605,0.2330329916,2.3381853223,130.931900445,-1.3674622111,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3600,0.0469920718,0.8183994805,130.934165644,-1.3712762137,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3597,2.409142899,6.2358113494,130.923605105,-1.3836060356,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3596,2.2695180822,7.3641826595,130.987783983,-1.3874201317,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3592,0.030558869,0.6394521151,130.911262512,-1.3862573179,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3590,0.1140476134,1.2553376524,130.908105904,-1.3895880884,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3586,0.1762270067,1.6872869866,130.872523522,-1.3945696504,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3585,0.2757634237,2.2746773925,130.960596362,-1.3997672085,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3582,0.0459507328,0.8058651318,130.95416429,-1.4046095298,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3577,0.1505199981,1.8199613421,130.91319617,-1.4109100451,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3538,91.3353225778,101.991600795,135.206354663,-1.4970055143,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3534,0.0472488932,0.840629221,135.163470023,-1.4701597336,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3529,0.083531786,1.0936808626,130.988756025,-1.4766758923,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3525,0.4732960307,2.6861722554,135.345993208,-1.4815214354,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3516,0.2479512868,2.2720446184,135.019952463,-1.4832764457,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3502,0.7267339148,3.487173067,135.361695119,-1.4992449144,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3493,0.0221479885,0.6316763508,135.356652791,-1.5050074174,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3491,0.7931200486,3.8049299514,135.338833857,-1.5086076058,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3487,0.2584631135,2.0817725647,131.173577551,-1.5134862873,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3485,0.0653403579,0.9530182324,135.780113872,-1.5142846045,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3480,0.418044035,2.8110663206,135.825845873,-1.5207277331,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3460,0.3149418349,2.5329960484,131.283432083,-1.539184689,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3459,0.1538472605,1.6304249287,137.956230776,-1.5380796339,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3434,13.1447023762,17.0733421744,138.728422486,-1.603448648,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3432,0.0298318908,0.6306355191,137.537113515,-1.5879416672,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3428,2312.35718194,544.121370189,136.201004878,-1.7497708814,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3409,0.2103444724,2.1350839541,135.42868517,-1.6244245775,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3401,0.1132263588,1.4932789329,135.867061941,-1.6393071287,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3395,0.0621637414,0.9576909941,135.840841784,-1.6512722502,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3389,0.0379906059,0.8754478108,135.464684419,-1.6558460352,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3386,4.9266547169,11.9962948973,138.797359376,-1.6798657737,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3383,0.0706455835,0.9876852562,131.43663992,-1.6625119748,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3367,0.1688273117,1.7298118987,135.583649365,-1.6870010501,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3364,0.0970452672,1.14785536,135.600404746,-1.6912537666,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3359,0.0647763277,1.0095445265,135.605426464,-1.6945871827,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3337,0.6434106131,3.4914337224,135.68254564,-1.7116658163,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3302,1.1930059773,7.1044705782,135.801184939,-1.7436679855,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3298,0.1882582648,1.771680139,134.215382605,-1.7425674708,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3292,104.365849106,85.9508579355,134.188904851,-1.8479916743,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3278,0.0728116745,1.0027695497,135.778318273,-1.756680487,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3275,3.1991928815,9.841115173,135.775264555,-1.7677075386,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3271,0.055173147,0.9432910831,135.882148403,-1.7644005274,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3268,0.0552918521,0.8916988646,135.834152505,-1.76584908,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3267,0.0568170678,0.902753308,135.86665223,-1.7675118314,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3266,0.079395759,1.0874800085,135.908099887,-1.7677648671,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3262,0.0721065574,0.9988582911,135.912503016,-1.7725397878,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3256,0.0729775167,1.000687192,135.810834696,-1.7800117745,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3255,0.0741691237,1.0102847721,135.804154507,-1.7800119106,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3253,8.8467654332,13.6298289471,135.807128828,-1.7995241519,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3247,0.4821790887,2.5759952561,135.932262127,-1.7973517259,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3236,0.1305518163,1.4350416761,134.118259353,-1.8062694195,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3235,0.4783941192,2.6631158838,134.424002221,-1.8086497229,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3233,0.0461930476,0.8095162413,134.147094727,-1.8075110406,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3228,0.3999358349,2.355567783,134.21559067,-1.8135365147,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3225,0.1602118994,1.9342919814,134.14726638,-1.8169600254,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3220,0.1474890035,1.5427803852,134.122189997,-1.8277187929,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3217,23.061405363,29.2212485393,137.018250976,-1.8453792343,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3212,0.0550446454,0.8892193732,138.750846059,-1.8366697768,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3201,7.3135957277,12.8365849856,137.101023296,-1.8763038473,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3192,0.073157436,1.1658928288,134.126770031,-1.8670253097,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3188,0.0802433278,1.149124543,138.770405863,-1.8696149435,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3186,0.6254447946,3.3053835389,136.348091223,-1.8737640339,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3184,0.1687914353,1.7785778616,135.798761709,-1.8732802022,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3180,0.0547184764,0.886984682,135.820811407,-1.8772688783,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3175,0.2789736231,2.1066875034,135.809471627,-1.8864045885,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3174,6.6951180612,17.408427098,136.28905224,-1.9116067939,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3173,1.6688440034,6.838790802,136.364020479,-1.8952988047,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3171,0.087075585,1.1956607762,136.332455453,-1.8893335259,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3170,0.7763609707,4.4656213638,134.139406638,-1.8957062785,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3168,1.049530803,4.9073752236,136.328347191,-1.8965152107,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3161,0.106033908,1.203635385,136.352166154,-1.8988704257,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3160,0.1061365973,1.2580027238,136.316670618,-1.9008018424,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3155,3.491015202,8.986823015,136.39593667,-1.9118058669,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3153,16.2051750531,27.4385975,136.346474193,-1.9304185642,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3151,0.109169056,1.2211498512,136.373004237,-1.9063481144,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3147,0.3660672025,2.9042127064,136.362219074,-1.9077835338,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
3139,0.1877810148,2.2155072039,136.381338564,-1.9201189191,Melanesia,INDONESIA,Melanesia,NA,Indonesia (Non Remote Oceania),yes,NA,NA,Indonesia (Non Remote Oceania),NA,Indonesia (Non Remote Oceania),Indonesia (Non Remote Oceania),NA,NA
